"","abilities","against_bug","against_dark","against_dragon","against_electric","against_fairy","against_fighting","against_fire","against_flying","against_ghost","against_grass","against_ground","against_ice","against_normal","against_poison","against_psychic","against_rock","against_steel","against_water","attack","base_egg_steps","base_happiness","base_total","capture_rate","classfication","defense","experience_growth","height_m","hp","japanese_name","name","percentage_male","pokedex_number","sp_attack","sp_defense","speed","type1","type2","weight_kg","generation","is_legendary","sprite","est_damage_output","est_damage_taken"
"66","['Guts', 'No Guard', 'Steadfast']",0.5,0.5,1,1,2,1,1,2,1,1,1,1,1,1,2,0.5,1,1,80,5120,70,305,"180","Superpower Pokémon",50,1059860,0.8,70,"Wanrikyワンリキー","Machop",75.4,66,35,35,35,"fighting",NA,19.5,"1","FALSE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/66.png",0.809941520467836,1.53571428571429
"67","['Guts', 'No Guard', 'Steadfast']",0.5,0.5,1,1,2,1,1,2,1,1,1,1,1,1,2,0.5,1,1,100,5120,70,405,"90","Superpower Pokémon",70,1059860,1.5,80,"Gorikyゴーリキー","Machoke",75.4,67,50,60,45,"fighting",NA,70.5,"1","FALSE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/67.png",1.06349206349206,0.988095238095238
"68","['Guts', 'No Guard', 'Steadfast']",0.5,0.5,1,1,2,1,1,2,1,1,1,1,1,1,2,0.5,1,1,130,5120,70,505,"45","Superpower Pokémon",80,1059860,1.6,90,"Kairikyカイリキー","Machamp",75.4,68,65,85,55,"fighting",NA,130,"1","FALSE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/68.png",1.38253968253968,0.788602941176471
"69","['Chlorophyll', 'Gluttony']",1,1,1,0.5,0.5,0.5,2,2,1,0.25,1,2,1,1,2,1,1,0.5,75,5120,70,300,"255","Flower Pokémon",35,1059860,0.7,50,"Madatsubomiマダツボミ","Bellsprout",50,69,70,30,40,"grass","poison",4,"1","FALSE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/69.png",0.924603174603175,1.70833333333333
"70","['Chlorophyll', 'Gluttony']",1,1,1,0.5,0.5,0.5,2,2,1,0.25,1,2,1,1,2,1,1,0.5,90,5120,70,390,"120","Flycatcher Pokémon",50,1059860,1,65,"Utsudonウツドン","Weepinbell",50,70,85,45,55,"grass","poison",6.4,"1","FALSE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/70.png",1.11507936507937,1.15555555555556
"71","['Chlorophyll', 'Gluttony']",1,1,1,0.5,0.5,0.5,2,2,1,0.25,1,2,1,1,2,1,1,0.5,105,5120,70,490,"45","Flycatcher Pokémon",65,1059860,1.7,80,"Utsubotウツボット","Victreebel",50,71,100,70,70,"grass","poison",15.5,"1","FALSE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/71.png",1.30555555555556,0.824725274725275
"72","['Clear Body', 'Liquid Ooze', 'Rain Dish']",0.5,1,1,2,0.5,0.5,0.5,1,1,1,2,0.5,1,0.5,2,1,0.5,0.5,40,5120,70,335,"190","Jellyfish Pokémon",35,1250000,0.9,40,"Menokurageメノクラゲ","Tentacool",50,72,50,100,70,"water","poison",45.5,"1","FALSE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/72.png",0.538461538461539,1.28214285714286
"73","['Clear Body', 'Liquid Ooze', 'Rain Dish']",0.5,1,1,2,0.5,0.5,0.5,1,1,1,2,0.5,1,0.5,2,1,0.5,0.5,70,5120,70,515,"60","Jellyfish Pokémon",65,1250000,1.6,80,"Dokukurageドククラゲ","Tentacruel",50,73,80,120,100,"water","poison",55,"1","FALSE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/73.png",0.894781622234827,0.782051282051282
"74","['Rock Head', 'Sturdy', 'Sand Veil', 'Magnet Pull', 'Sturdy', 'Galvanize']",1,1,1,0,1,2,0.5,0.5,1,4,2,2,0.5,0.25,1,0.5,2,4,80,3840,70,300,"255","Rock Pokémon",100,1059860,NA,40,"Isitsubuteイシツブテ","Geodude",50,74,30,30,20,"rock","ground",NA,"1","FALSE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/74.png",0.880952380952381,1.625
"75","['Rock Head', 'Sturdy', 'Sand Veil', 'Magnet Pull', 'Sturdy', 'Galvanize']",1,1,1,0,1,2,0.5,0.5,1,4,2,2,0.5,0.25,1,0.5,2,4,95,3840,70,390,"120","Rock Pokémon",115,1059860,NA,55,"Goloneゴローン","Graveler",50,75,45,45,35,"rock","ground",NA,"1","FALSE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/75.png",1.12857142857143,1.16908212560386
"76","['Rock Head', 'Sturdy', 'Sand Veil', 'Magnet Pull', 'Sturdy', 'Galvanize']",1,1,1,0,1,2,0.5,0.5,1,4,2,2,0.5,0.25,1,0.5,2,4,120,3840,70,495,"45","Megaton Pokémon",130,1059860,NA,80,"Golonyaゴローニャ","Golem",50,76,55,65,45,"rock","ground",NA,"1","FALSE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/76.png",1.40714285714286,0.884615384615385
"77","['Run Away', 'Flash Fire', 'Flame Body']",0.5,1,1,1,0.5,1,0.5,1,1,0.5,2,0.5,1,1,1,2,0.5,2,85,5120,70,410,"190","Fire Horse Pokémon",55,1000000,1,50,"Ponytaポニータ","Ponyta",50,77,65,65,90,"fire",NA,30,"1","FALSE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/77.png",1.05438311688312,1.1013986013986
"78","['Run Away', 'Flash Fire', 'Flame Body']",0.5,1,1,1,0.5,1,0.5,1,1,0.5,2,0.5,1,1,1,2,0.5,2,100,5120,70,500,"60","Fire Horse Pokémon",70,1000000,1.7,65,"Gallopギャロップ","Rapidash",50,78,80,80,105,"fire",NA,95,"1","FALSE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/78.png",1.25649350649351,0.881696428571429
"79","['Oblivious', 'Own Tempo', 'Regenerator']",2,2,1,2,1,0.5,0.5,1,2,2,1,0.5,1,1,0.5,1,0.5,0.5,65,5120,70,315,"190","Dopey Pokémon",65,1000000,1.2,90,"Yadonヤドン","Slowpoke",50,79,40,40,15,"water","psychic",36,"1","FALSE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/79.png",0.75,1.29711538461538
"80","['Oblivious', 'Own Tempo', 'Regenerator']",2,2,1,2,1,0.5,0.5,1,2,2,1,0.5,1,1,0.5,1,0.5,0.5,75,5120,70,590,"75","Hermit Crab Pokémon",180,1000000,1.6,95,"Yadoranヤドラン","Slowbro",50,80,130,80,30,"water","psychic",78.5,"1","FALSE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/80.png",1.50833333333333,0.564930555555555
"81","['Magnet Pull', 'Sturdy', 'Analytic']",0.5,1,0.5,0.5,0.5,2,2,0.25,1,0.5,4,0.5,0.5,0,0.5,0.5,0.25,1,35,5120,70,325,"190","Magnet Pokémon",70,1000000,0.3,25,"Coilコイル","Magnemite",NA,81,95,55,45,"electric","steel",6,"1","FALSE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/81.png",0.626262626262626,1.11038961038961
"82","['Magnet Pull', 'Sturdy', 'Analytic']",0.5,1,0.5,0.5,0.5,2,2,0.25,1,0.5,4,0.5,0.5,0,0.5,0.5,0.25,1,60,5120,70,465,"60","Magnet Pokémon",95,1000000,1,50,"Rarecoilレアコイル","Magneton",NA,82,120,70,70,"electric","steel",60,"1","FALSE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/82.png",0.872727272727273,0.852067669172932
"83","['Keen Eye', 'Inner Focus', 'Defiant']",0.5,1,1,2,1,1,1,1,0,0.5,0,2,1,1,1,2,1,1,90,5120,70,377,"45","Wild Duck Pokémon",55,1000000,0.8,52,"Kamonegiカモネギ","Farfetch'd",50,83,58,62,60,"normal","flying",15,"1","FALSE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/83.png",1.00735632183908,1.11510263929619
"84","['Run Away', 'Early Bird', 'Tangled Feet']",0.5,1,1,2,1,1,1,1,0,0.5,0,2,1,1,1,2,1,1,85,5120,70,310,"190","Twin Bird Pokémon",45,1000000,1.4,35,"Dodoドードー","Doduo",50,84,35,35,75,"normal","flying",39.2,"1","FALSE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/84.png",0.818181818181818,1.6031746031746
"85","['Run Away', 'Early Bird', 'Tangled Feet']",0.5,1,1,2,1,1,1,1,0,0.5,0,2,1,1,1,2,1,1,110,5120,70,470,"45","Triple Bird Pokémon",70,1000000,1.8,60,"Dodorioドードリオ","Dodrio",50,85,60,60,110,"normal","flying",85.2,"1","FALSE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/85.png",1.15656565656566,0.988095238095238
"86","['Thick Fat', 'Hydration', 'Ice Body']",1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,45,5120,70,325,"190","Sea Lion Pokémon",55,1000000,1.1,65,"Pawouパウワウ","Seel",50,86,45,70,45,"water",NA,90,"1","FALSE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/86.png",0.621428571428571,1.06493506493506
"87","['Thick Fat', 'Hydration', 'Ice Body']",1,1,1,2,1,2,1,1,1,2,1,0.25,1,1,1,2,1,0.5,70,5120,70,475,"75","Sea Lion Pokémon",80,1000000,1.7,90,"Jugonジュゴン","Dewgong",50,87,70,95,70,"water","ice",120,"1","FALSE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/87.png",1.12179487179487,0.754934210526316
"88","['Stench', 'Sticky Hold', 'Poison Touch', 'Poison Touch', 'Gluttony', 'Power of Alchemy']",0.5,1,1,1,0.5,0.5,1,1,1,0.5,2,1,1,0.5,2,1,1,1,80,5120,70,325,"190","Sludge Pokémon",50,1000000,NA,80,"Betbeterベトベター","Grimer",50,88,40,50,25,"poison","poison",NA,"1","FALSE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/88.png",0.797202797202797,1.3
"89","['Stench', 'Sticky Hold', 'Poison Touch', 'Poison Touch', 'Gluttony', 'Power of Alchemy']",0.5,1,1,1,0.5,0.5,1,1,1,0.5,2,1,1,0.5,2,1,1,1,105,5120,70,500,"75","Sludge Pokémon",75,1000000,NA,105,"Betbetonベトベトン","Muk",50,89,65,100,50,"poison","poison",NA,"1","FALSE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/89.png",1.12727272727273,0.763333333333333
"90","['Shell Armor', 'Skill Link', 'Overcoat']",1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,65,5120,70,305,"190","Bivalve Pokémon",100,1250000,0.3,30,"Shellderシェルダー","Shellder",50,90,45,25,40,"water",NA,4,"1","FALSE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/90.png",0.764285714285714,1.5125
"91","['Shell Armor', 'Skill Link', 'Overcoat']",1,1,1,2,1,2,1,1,1,2,1,0.25,1,1,1,2,1,0.5,95,5120,70,525,"60","Bivalve Pokémon",180,1250000,1.5,50,"Parshenパルシェン","Cloyster",50,91,85,45,70,"water","ice",132.5,"1","FALSE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/91.png",1.44551282051282,0.840277777777778
"92","['Levitate']",0.25,2,1,1,0.5,0,1,1,2,0.5,2,1,0,0.25,2,1,1,1,35,5120,70,310,"190","Gas Pokémon",30,1059860,1.3,30,"Ghosゴース","Gastly",50,92,100,35,80,"ghost","poison",0.1,"1","FALSE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/92.png",0.75,2.19047619047619
"93","['Levitate']",0.25,2,1,1,0.5,0,1,1,2,0.5,2,1,0,0.25,2,1,1,1,50,5120,70,405,"90","Gas Pokémon",45,1059860,1.6,45,"Ghostゴースト","Haunter",50,93,115,55,95,"ghost","poison",0.1,"1","FALSE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/93.png",0.916666666666667,1.42424242424242
"94","['Cursed Body']",0.25,2,1,1,0.5,0,1,1,2,0.5,2,1,0,0.25,2,1,1,1,65,5120,70,600,"45","Shadow Pokémon",80,1059860,1.5,60,"Gangarゲンガー","Gengar",50,94,170,95,130,"ghost","poison",40.5,"1","FALSE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/94.png",1.30555555555556,0.8125
"95","['Rock Head', 'Sturdy', 'Weak Armor']",1,1,1,0,1,2,0.5,0.5,1,4,2,2,0.5,0.25,1,0.5,2,4,45,6400,70,385,"45","Rock Snake Pokémon",160,1000000,8.8,35,"Iwarkイワーク","Onix",50,95,30,45,70,"rock","ground",210,"1","FALSE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/95.png",0.605769230769231,1.06597222222222
"96","['Insomnia', 'Forewarn', 'Inner Focus']",2,2,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,1,1,48,5120,70,328,"190","Hypnosis Pokémon",45,1000000,1,60,"Sleepeスリープ","Drowzee",50,96,43,90,42,"psychic",NA,32.4,"1","FALSE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/96.png",0.7,1.13888888888889
"97","['Insomnia', 'Forewarn', 'Inner Focus']",2,2,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,1,1,73,5120,70,483,"75","Hypnosis Pokémon",70,1000000,1.6,85,"Sleeperスリーパー","Hypno",50,97,73,115,67,"psychic",NA,75.6,"1","FALSE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/97.png",1.12307692307692,0.781055900621118
"98","['Hyper Cutter', 'Shell Armor', 'Sheer Force']",1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,105,5120,70,325,"225","River Crab Pokémon",90,1000000,0.4,30,"Crabクラブ","Krabby",50,98,25,25,50,"water",NA,6.5,"1","FALSE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/98.png",0.881238339552239,1.55
"99","['Hyper Cutter', 'Shell Armor', 'Sheer Force']",1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,130,5120,70,475,"60","Pincer Pokémon",115,1000000,1.3,55,"Kinglerキングラー","Kingler",50,99,50,50,75,"water",NA,60,"1","FALSE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/99.png",1.22727272727273,0.895652173913043
"100","['Soundproof', 'Static', 'Aftermath']",1,1,1,0.5,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,30,5120,70,330,"190","Ball Pokémon",50,1000000,0.5,40,"Biriridamaビリリダマ","Voltorb",NA,100,55,55,100,"electric",NA,10.4,"1","FALSE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/100.png",0.632032667876588,1.32272727272727
"101","['Soundproof', 'Static', 'Aftermath']",1,1,1,0.5,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,50,5120,70,490,"60","Ball Pokémon",70,1000000,1.2,60,"Marumineマルマイン","Electrode",NA,101,80,80,150,"electric",NA,66.6,"1","FALSE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/101.png",0.968253968253968,0.928571428571429
"102","['Chlorophyll', 'Harvest']",4,2,1,0.5,1,0.5,2,2,2,0.5,0.5,2,1,2,0.5,1,1,0.5,40,5120,70,325,"90","Egg Pokémon",80,1250000,0.4,60,"Tamatamaタマタマ","Exeggcute",50,102,60,45,40,"grass","psychic",2.5,"1","FALSE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/102.png",0.650793650793651,0.944444444444444
"103","['Chlorophyll', 'Harvest', 'Frisk', 'Harvest']",4,2,1,0.5,1,0.5,2,2,2,0.5,0.5,2,1,2,0.5,1,1,0.5,105,5120,70,530,"45","Coconut Pokémon",85,1250000,NA,95,"Nassyナッシー","Exeggutor",50,103,125,75,45,"grass","psychic",NA,"1","FALSE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/103.png",1.49350649350649,0.68921568627451
"104","['Rock Head', 'Lightningrod', 'Battle Armor']",1,1,1,0,1,1,1,1,1,2,1,2,1,0.5,1,0.5,1,2,50,5120,70,320,"190","Lonely Pokémon",95,1000000,0.4,50,"Karakaraカラカラ","Cubone",50,104,40,50,35,"ground",NA,6.5,"1","FALSE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/104.png",0.75,1.06842105263158
"105","['Rock Head', 'Lightningrod', 'Battle Armor', 'Cursed Body', 'Lightningrod', 'Rock Head']",1,1,1,0,1,1,1,1,1,2,1,2,1,0.5,1,0.5,1,2,80,5120,70,425,"75","Bone Keeper Pokémon",110,1000000,NA,60,"Garagaraガラガラ","Marowak",50,105,50,80,45,"ground","fire",NA,"1","FALSE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/105.png",1.07954545454545,0.769886363636364
"106","['Limber', 'Reckless', 'Unburden']",0.5,0.5,1,1,2,1,1,2,1,1,1,1,1,1,2,0.5,1,1,120,6400,70,455,"45","Kicking Pokémon",53,1000000,1.5,50,"Sawamularサワムラー","Hitmonlee",100,106,35,110,87,"fighting",NA,49.8,"1","FALSE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/106.png",1.09108420473308,0.938250428816467
"107","['Keen Eye', 'Iron Fist', 'Inner Focus']",0.5,0.5,1,1,2,1,1,2,1,1,1,1,1,1,2,0.5,1,1,105,6400,70,455,"45","Punching Pokémon",79,1000000,1.4,50,"Ebiwalarエビワラー","Hitmonchan",100,107,35,110,76,"fighting",NA,50.2,"1","FALSE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/107.png",0.984375,0.709896432681243
"108","['Own Tempo', 'Oblivious', 'Cloud Nine']",1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,55,5120,70,385,"45","Licking Pokémon",75,1000000,1.2,90,"Beroringaベロリンガ","Lickitung",50,108,60,75,30,"normal",NA,65.5,"1","FALSE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/108.png",0.855481727574751,0.866666666666667
"109","['Levitate']",0.5,1,1,1,0.5,0.5,1,1,1,0.5,2,1,1,0.5,2,1,1,1,65,5120,70,340,"190","Poison Gas Pokémon",95,1000000,0.6,40,"Dogarsドガース","Koffing",50,109,60,45,35,"poison",NA,1,"1","FALSE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/109.png",0.833333333333333,1.03216374269006
"110","['Levitate']",0.5,1,1,1,0.5,0.5,1,1,1,0.5,2,1,1,0.5,2,1,1,1,90,5120,70,490,"60","Poison Gas Pokémon",120,1000000,1.2,65,"Matadogasマタドガス","Weezing",50,110,85,70,60,"poison",NA,9.5,"1","FALSE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/110.png",1.17142857142857,0.724702380952381
"111","['Lightningrod', 'Rock Head', 'Reckless']",1,1,1,0,1,2,0.5,0.5,1,4,2,2,0.5,0.25,1,0.5,2,4,85,5120,70,345,"120","Spikes Pokémon",95,1250000,1,80,"Sihornサイホーン","Rhyhorn",50,111,30,30,25,"ground","rock",115,"1","FALSE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/111.png",0.922619047619048,1.49780701754386
"112","['Lightningrod', 'Rock Head', 'Reckless']",1,1,1,0,1,2,0.5,0.5,1,4,2,2,0.5,0.25,1,0.5,2,4,130,5120,70,485,"60","Drill Pokémon",120,1250000,1.9,105,"Sidonサイドン","Rhydon",50,112,45,45,40,"ground","rock",120,"1","FALSE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/112.png",1.4047619047619,1.04652777777778
"113","['Natural Cure', 'Serene Grace', 'Healer']",1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,5,10240,140,450,"30","Egg Pokémon",5,800000,1.1,250,"Luckyラッキー","Chansey",0,113,35,105,50,"normal",NA,34.6,"1","FALSE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/113.png",0.298642533936652,6.88095238095238
"114","['Chlorophyll', 'Leaf Guard', 'Regenerator']",2,1,1,0.5,1,1,2,2,1,0.5,0.5,2,1,2,1,1,1,0.5,55,5120,70,435,"45","Vine Pokémon",115,1000000,1,65,"Monjaraモンジャラ","Tangela",50,114,100,40,60,"grass",NA,35,"1","FALSE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/114.png",1.03333333333333,0.927717391304348
"115","['Early Bird', 'Scrappy', 'Inner Focus']",1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,125,5120,70,590,"45","Parent Pokémon",100,1000000,2.2,105,"Garuraガルーラ","Kangaskhan",0,115,60,100,100,"normal",NA,80,"1","FALSE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/115.png",1.36111111111111,0.65
"116","['Swift Swim', 'Sniper', 'Damp']",1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,40,5120,70,295,"225","Dragon Pokémon",70,1000000,0.4,30,"Tattuタッツー","Horsea",50,116,70,25,60,"water",NA,8,"1","FALSE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/116.png",0.761287565873807,1.66428571428571
"117","['Poison Point', 'Sniper', 'Damp']",1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,65,5120,70,440,"75","Dragon Pokémon",95,1000000,1.2,55,"Seadraシードラ","Seadra",50,117,95,45,85,"water",NA,25,"1","FALSE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/117.png",1.10346184107002,1.02923976608187
"118","['Swift Swim', 'Water Veil', 'Lightningrod']",1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,67,5120,70,320,"225","Goldfish Pokémon",60,1000000,0.6,45,"Tosakintoトサキント","Goldeen",50,118,35,50,63,"water",NA,15,"1","FALSE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/118.png",0.697321428571429,1.2
"119","['Swift Swim', 'Water Veil', 'Lightningrod']",1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,92,5120,70,450,"60","Goldfish Pokémon",65,1000000,1.3,80,"Azumaoアズマオウ","Seaking",50,119,65,80,68,"water",NA,39,"1","FALSE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/119.png",1.09004524886878,0.913461538461538
"120","['Illuminate', 'Natural Cure', 'Analytic']",1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,45,5120,70,340,"225","Starshape Pokémon",55,1250000,0.8,30,"Hitodemanヒトデマン","Staryu",NA,120,70,55,85,"water",NA,34.5,"1","FALSE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/120.png",0.789732494099135,1.18181818181818
"121","['Illuminate', 'Natural Cure', 'Analytic']",2,2,1,2,1,0.5,0.5,1,2,2,1,0.5,1,1,0.5,1,0.5,0.5,75,5120,70,520,"60","Mysterious Pokémon",85,1250000,1.1,60,"Starmieスターミー","Starmie",NA,121,100,85,115,"water","psychic",80,"1","FALSE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/121.png",1.28409090909091,0.764705882352941
"122","['Soundproof', 'Filter', 'Technician']",1,1,0,1,1,0.25,1,1,2,1,1,1,1,2,0.5,1,2,1,45,6400,70,460,"45","Barrier Pokémon",65,1000000,1.3,40,"Barrierdバリヤード","Mr. Mime",50,122,100,120,90,"psychic","fairy",54.5,"1","FALSE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/122.png",1.09848484848485,0.8125
"123","['Swarm', 'Technician', 'Steadfast']",0.5,1,1,2,1,0.25,2,2,1,0.25,0,2,1,1,1,4,1,1,110,6400,70,500,"45","Mantis Pokémon",80,1000000,1.5,70,"Strikeストライク","Scyther",50,123,55,80,105,"bug","flying",56,"1","FALSE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/123.png",1.14705882352941,0.725
"124","['Oblivious', 'Forewarn', 'Dry Skin']",2,2,1,1,1,1,2,1,2,1,1,0.5,1,1,0.5,2,2,1,50,6400,70,455,"45","Humanshape Pokémon",35,1000000,1.4,65,"Rougelaルージュラ","Jynx",0,124,115,95,95,"ice","psychic",40.6,"1","FALSE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/124.png",1.43478260869565,1.40977443609023
"125","['Static', 'Vital Spirit']",1,1,1,0.5,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,83,6400,70,490,"45","Electric Pokémon",57,1000000,1.1,65,"Elebooエレブー","Electabuzz",75.4,125,95,85,105,"electric",NA,30,"1","FALSE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/125.png",1.31041666666667,1.01289989680083
"126","['Flame Body', 'Vital Spirit']",0.5,1,1,1,0.5,1,0.5,1,1,0.5,2,0.5,1,1,1,2,0.5,2,95,6400,70,495,"45","Spitfire Pokémon",57,1000000,1.3,65,"Booberブーバー","Magmar",75.4,126,100,85,93,"fire",NA,44.5,"1","FALSE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/126.png",1.36315177359953,0.966976264189886
"127","['Hyper Cutter', 'Mold Breaker', 'Moxie']",1,1,1,1,1,0.5,2,2,1,0.5,0.5,1,1,1,1,2,1,1,155,6400,70,600,"45","Stagbeetle Pokémon",120,1250000,1.5,65,"Kailiosカイロス","Pinsir",50,127,65,90,105,"bug",NA,55,"1","FALSE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/127.png",1.57142857142857,0.563888888888889
"128","['Intimidate', 'Anger Point', 'Sheer Force']",1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,100,5120,70,490,"45","Wild Bull Pokémon",95,1250000,1.4,75,"Kentaurosケンタロス","Tauros",100,128,40,70,110,"normal",NA,88.4,"1","FALSE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/128.png",1.03589743589744,0.784210526315789
