"abilities","against_bug","against_dark","against_dragon","against_electric","against_fairy","against_fighting","against_fire","against_flying","against_ghost","against_grass","against_ground","against_ice","against_normal","against_poison","against_psychic","against_rock","against_steel","against_water","attack","base_egg_steps","base_happiness","base_total","capture_rate","classfication","defense","experience_growth","height_m","hp","japanese_name","name","percentage_male","pokedex_number","sp_attack","sp_defense","speed","type1","type2","weight_kg","generation","is_legendary","sprite","icon"
"['Water Absorb', 'Damp', 'Swift Swim']",1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,65,5120,70,385,"120","Tadpole Pokémon",65,1059860,1,65,"Nyorozoニョロゾ","Poliwhirl",50,61,50,50,90,"water",NA,20,1,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/61.png","url(http://cdn.bulbagarden.net/upload/3/36/061MS.png)"
"['Water Absorb', 'Damp', 'Swift Swim']",0.5,0.5,1,2,2,1,0.5,2,1,2,1,0.5,1,1,2,0.5,0.5,0.5,95,5120,70,510,"45","Tadpole Pokémon",95,1059860,1.3,90,"Nyorobonニョロボン","Poliwrath",50,62,70,90,70,"water","fighting",54,1,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/62.png","url(http://cdn.bulbagarden.net/upload/5/5e/062MS.png)"
"['Synchronize', 'Inner Focus', 'Magic Guard']",2,2,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,1,1,20,5120,70,310,"200","Psi Pokémon",15,1059860,0.9,25,"Caseyケーシィ","Abra",75.4,63,105,55,90,"psychic",NA,19.5,1,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/63.png","url(http://cdn.bulbagarden.net/upload/c/cf/063MS.png)"
"['Synchronize', 'Inner Focus', 'Magic Guard']",2,2,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,1,1,35,5120,70,400,"100","Psi Pokémon",30,1059860,1.3,40,"Yungererユンゲラー","Kadabra",75.4,64,120,70,105,"psychic",NA,56.5,1,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/64.png","url(http://cdn.bulbagarden.net/upload/b/b6/064MS.png)"
"['Synchronize', 'Inner Focus', 'Magic Guard']",2,2,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,1,1,50,5120,70,600,"50","Psi Pokémon",65,1059860,1.5,55,"Foodinフーディン","Alakazam",75.4,65,175,105,150,"psychic",NA,48,1,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/65.png","url(http://cdn.bulbagarden.net/upload/c/ca/065MS.png)"
"['Guts', 'No Guard', 'Steadfast']",0.5,0.5,1,1,2,1,1,2,1,1,1,1,1,1,2,0.5,1,1,80,5120,70,305,"180","Superpower Pokémon",50,1059860,0.8,70,"Wanrikyワンリキー","Machop",75.4,66,35,35,35,"fighting",NA,19.5,1,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/66.png","url(http://cdn.bulbagarden.net/upload/6/6c/066MS.png)"
"['Guts', 'No Guard', 'Steadfast']",0.5,0.5,1,1,2,1,1,2,1,1,1,1,1,1,2,0.5,1,1,100,5120,70,405,"90","Superpower Pokémon",70,1059860,1.5,80,"Gorikyゴーリキー","Machoke",75.4,67,50,60,45,"fighting",NA,70.5,1,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/67.png","url(http://cdn.bulbagarden.net/upload/0/0f/067MS.png)"
"['Guts', 'No Guard', 'Steadfast']",0.5,0.5,1,1,2,1,1,2,1,1,1,1,1,1,2,0.5,1,1,130,5120,70,505,"45","Superpower Pokémon",80,1059860,1.6,90,"Kairikyカイリキー","Machamp",75.4,68,65,85,55,"fighting",NA,130,1,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/68.png","url(http://cdn.bulbagarden.net/upload/1/1e/068MS.png)"
"['Chlorophyll', 'Gluttony']",1,1,1,0.5,0.5,0.5,2,2,1,0.25,1,2,1,1,2,1,1,0.5,75,5120,70,300,"255","Flower Pokémon",35,1059860,0.7,50,"Madatsubomiマダツボミ","Bellsprout",50,69,70,30,40,"grass","poison",4,1,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/69.png","url(http://cdn.bulbagarden.net/upload/7/7b/069MS.png)"
"['Chlorophyll', 'Gluttony']",1,1,1,0.5,0.5,0.5,2,2,1,0.25,1,2,1,1,2,1,1,0.5,90,5120,70,390,"120","Flycatcher Pokémon",50,1059860,1,65,"Utsudonウツドン","Weepinbell",50,70,85,45,55,"grass","poison",6.4,1,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/70.png","url(http://cdn.bulbagarden.net/upload/d/d5/070MS.png)"
"['Chlorophyll', 'Gluttony']",1,1,1,0.5,0.5,0.5,2,2,1,0.25,1,2,1,1,2,1,1,0.5,105,5120,70,490,"45","Flycatcher Pokémon",65,1059860,1.7,80,"Utsubotウツボット","Victreebel",50,71,100,70,70,"grass","poison",15.5,1,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/71.png","url(http://cdn.bulbagarden.net/upload/9/9b/071MS.png)"
"['Clear Body', 'Liquid Ooze', 'Rain Dish']",0.5,1,1,2,0.5,0.5,0.5,1,1,1,2,0.5,1,0.5,2,1,0.5,0.5,40,5120,70,335,"190","Jellyfish Pokémon",35,1250000,0.9,40,"Menokurageメノクラゲ","Tentacool",50,72,50,100,70,"water","poison",45.5,1,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/72.png","url(http://cdn.bulbagarden.net/upload/4/42/072MS.png)"
"['Clear Body', 'Liquid Ooze', 'Rain Dish']",0.5,1,1,2,0.5,0.5,0.5,1,1,1,2,0.5,1,0.5,2,1,0.5,0.5,70,5120,70,515,"60","Jellyfish Pokémon",65,1250000,1.6,80,"Dokukurageドククラゲ","Tentacruel",50,73,80,120,100,"water","poison",55,1,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/73.png","url(http://cdn.bulbagarden.net/upload/f/fc/073MS.png)"
"['Rock Head', 'Sturdy', 'Sand Veil', 'Magnet Pull', 'Sturdy', 'Galvanize']",1,1,1,0,1,2,0.5,0.5,1,4,2,2,0.5,0.25,1,0.5,2,4,80,3840,70,300,"255","Rock Pokémon",100,1059860,NA,40,"Isitsubuteイシツブテ","Geodude",50,74,30,30,20,"rock","ground",NA,1,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/74.png","url(http://cdn.bulbagarden.net/upload/0/04/074MS.png)"
"['Rock Head', 'Sturdy', 'Sand Veil', 'Magnet Pull', 'Sturdy', 'Galvanize']",1,1,1,0,1,2,0.5,0.5,1,4,2,2,0.5,0.25,1,0.5,2,4,95,3840,70,390,"120","Rock Pokémon",115,1059860,NA,55,"Goloneゴローン","Graveler",50,75,45,45,35,"rock","ground",NA,1,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/75.png","url(http://cdn.bulbagarden.net/upload/5/5c/075MS.png)"
"['Rock Head', 'Sturdy', 'Sand Veil', 'Magnet Pull', 'Sturdy', 'Galvanize']",1,1,1,0,1,2,0.5,0.5,1,4,2,2,0.5,0.25,1,0.5,2,4,120,3840,70,495,"45","Megaton Pokémon",130,1059860,NA,80,"Golonyaゴローニャ","Golem",50,76,55,65,45,"rock","ground",NA,1,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/76.png","url(http://cdn.bulbagarden.net/upload/3/34/076MS.png)"
"['Run Away', 'Flash Fire', 'Flame Body']",0.5,1,1,1,0.5,1,0.5,1,1,0.5,2,0.5,1,1,1,2,0.5,2,85,5120,70,410,"190","Fire Horse Pokémon",55,1000000,1,50,"Ponytaポニータ","Ponyta",50,77,65,65,90,"fire",NA,30,1,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/77.png","url(http://cdn.bulbagarden.net/upload/5/55/077MS.png)"
"['Run Away', 'Flash Fire', 'Flame Body']",0.5,1,1,1,0.5,1,0.5,1,1,0.5,2,0.5,1,1,1,2,0.5,2,100,5120,70,500,"60","Fire Horse Pokémon",70,1000000,1.7,65,"Gallopギャロップ","Rapidash",50,78,80,80,105,"fire",NA,95,1,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/78.png","url(http://cdn.bulbagarden.net/upload/6/66/078MS.png)"
"['Oblivious', 'Own Tempo', 'Regenerator']",2,2,1,2,1,0.5,0.5,1,2,2,1,0.5,1,1,0.5,1,0.5,0.5,65,5120,70,315,"190","Dopey Pokémon",65,1000000,1.2,90,"Yadonヤドン","Slowpoke",50,79,40,40,15,"water","psychic",36,1,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/79.png","url(http://cdn.bulbagarden.net/upload/6/6a/079MS.png)"
"['Oblivious', 'Own Tempo', 'Regenerator']",2,2,1,2,1,0.5,0.5,1,2,2,1,0.5,1,1,0.5,1,0.5,0.5,75,5120,70,590,"75","Hermit Crab Pokémon",180,1000000,1.6,95,"Yadoranヤドラン","Slowbro",50,80,130,80,30,"water","psychic",78.5,1,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/80.png","url(http://cdn.bulbagarden.net/upload/b/b6/080MS.png)"
"['Magnet Pull', 'Sturdy', 'Analytic']",0.5,1,0.5,0.5,0.5,2,2,0.25,1,0.5,4,0.5,0.5,0,0.5,0.5,0.25,1,35,5120,70,325,"190","Magnet Pokémon",70,1000000,0.3,25,"Coilコイル","Magnemite",NA,81,95,55,45,"electric","steel",6,1,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/81.png","url(http://cdn.bulbagarden.net/upload/0/0f/081MS.png)"
"['Magnet Pull', 'Sturdy', 'Analytic']",0.5,1,0.5,0.5,0.5,2,2,0.25,1,0.5,4,0.5,0.5,0,0.5,0.5,0.25,1,60,5120,70,465,"60","Magnet Pokémon",95,1000000,1,50,"Rarecoilレアコイル","Magneton",NA,82,120,70,70,"electric","steel",60,1,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/82.png","url(http://cdn.bulbagarden.net/upload/0/0c/082MS.png)"
"['Keen Eye', 'Inner Focus', 'Defiant']",0.5,1,1,2,1,1,1,1,0,0.5,0,2,1,1,1,2,1,1,90,5120,70,377,"45","Wild Duck Pokémon",55,1000000,0.8,52,"Kamonegiカモネギ","Farfetch'd",50,83,58,62,60,"normal","flying",15,1,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/83.png","url(http://cdn.bulbagarden.net/upload/5/57/083MS.png)"
"['Run Away', 'Early Bird', 'Tangled Feet']",0.5,1,1,2,1,1,1,1,0,0.5,0,2,1,1,1,2,1,1,85,5120,70,310,"190","Twin Bird Pokémon",45,1000000,1.4,35,"Dodoドードー","Doduo",50,84,35,35,75,"normal","flying",39.2,1,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/84.png","url(http://cdn.bulbagarden.net/upload/f/fc/084MS.png)"
"['Run Away', 'Early Bird', 'Tangled Feet']",0.5,1,1,2,1,1,1,1,0,0.5,0,2,1,1,1,2,1,1,110,5120,70,470,"45","Triple Bird Pokémon",70,1000000,1.8,60,"Dodorioドードリオ","Dodrio",50,85,60,60,110,"normal","flying",85.2,1,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/85.png","url(http://cdn.bulbagarden.net/upload/1/19/085MS.png)"
"['Thick Fat', 'Hydration', 'Ice Body']",1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,45,5120,70,325,"190","Sea Lion Pokémon",55,1000000,1.1,65,"Pawouパウワウ","Seel",50,86,45,70,45,"water",NA,90,1,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/86.png","url(http://cdn.bulbagarden.net/upload/9/9b/086MS.png)"
"['Thick Fat', 'Hydration', 'Ice Body']",1,1,1,2,1,2,1,1,1,2,1,0.25,1,1,1,2,1,0.5,70,5120,70,475,"75","Sea Lion Pokémon",80,1000000,1.7,90,"Jugonジュゴン","Dewgong",50,87,70,95,70,"water","ice",120,1,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/87.png","url(http://cdn.bulbagarden.net/upload/2/20/087MS.png)"
"['Stench', 'Sticky Hold', 'Poison Touch', 'Poison Touch', 'Gluttony', 'Power of Alchemy']",0.5,1,1,1,0.5,0.5,1,1,1,0.5,2,1,1,0.5,2,1,1,1,80,5120,70,325,"190","Sludge Pokémon",50,1000000,NA,80,"Betbeterベトベター","Grimer",50,88,40,50,25,"poison","poison",NA,1,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/88.png","url(http://cdn.bulbagarden.net/upload/5/50/088MS.png)"
"['Stench', 'Sticky Hold', 'Poison Touch', 'Poison Touch', 'Gluttony', 'Power of Alchemy']",0.5,1,1,1,0.5,0.5,1,1,1,0.5,2,1,1,0.5,2,1,1,1,105,5120,70,500,"75","Sludge Pokémon",75,1000000,NA,105,"Betbetonベトベトン","Muk",50,89,65,100,50,"poison","poison",NA,1,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/89.png","url(http://cdn.bulbagarden.net/upload/b/b4/089MS.png)"
"['Shell Armor', 'Skill Link', 'Overcoat']",1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,65,5120,70,305,"190","Bivalve Pokémon",100,1250000,0.3,30,"Shellderシェルダー","Shellder",50,90,45,25,40,"water",NA,4,1,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/90.png","url(http://cdn.bulbagarden.net/upload/4/41/090MS.png)"
"['Shell Armor', 'Skill Link', 'Overcoat']",1,1,1,2,1,2,1,1,1,2,1,0.25,1,1,1,2,1,0.5,95,5120,70,525,"60","Bivalve Pokémon",180,1250000,1.5,50,"Parshenパルシェン","Cloyster",50,91,85,45,70,"water","ice",132.5,1,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/91.png","url(http://cdn.bulbagarden.net/upload/b/bc/091MS.png)"
"['Levitate']",0.25,2,1,1,0.5,0,1,1,2,0.5,2,1,0,0.25,2,1,1,1,35,5120,70,310,"190","Gas Pokémon",30,1059860,1.3,30,"Ghosゴース","Gastly",50,92,100,35,80,"ghost","poison",0.1,1,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/92.png","url(http://cdn.bulbagarden.net/upload/c/cf/092MS.png)"
"['Levitate']",0.25,2,1,1,0.5,0,1,1,2,0.5,2,1,0,0.25,2,1,1,1,50,5120,70,405,"90","Gas Pokémon",45,1059860,1.6,45,"Ghostゴースト","Haunter",50,93,115,55,95,"ghost","poison",0.1,1,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/93.png","url(http://cdn.bulbagarden.net/upload/7/71/093MS.png)"
"['Cursed Body']",0.25,2,1,1,0.5,0,1,1,2,0.5,2,1,0,0.25,2,1,1,1,65,5120,70,600,"45","Shadow Pokémon",80,1059860,1.5,60,"Gangarゲンガー","Gengar",50,94,170,95,130,"ghost","poison",40.5,1,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/94.png","url(http://cdn.bulbagarden.net/upload/a/a4/094MS.png)"
"['Rock Head', 'Sturdy', 'Weak Armor']",1,1,1,0,1,2,0.5,0.5,1,4,2,2,0.5,0.25,1,0.5,2,4,45,6400,70,385,"45","Rock Snake Pokémon",160,1000000,8.8,35,"Iwarkイワーク","Onix",50,95,30,45,70,"rock","ground",210,1,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/95.png","url(http://cdn.bulbagarden.net/upload/c/cd/095MS.png)"
"['Insomnia', 'Forewarn', 'Inner Focus']",2,2,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,1,1,48,5120,70,328,"190","Hypnosis Pokémon",45,1000000,1,60,"Sleepeスリープ","Drowzee",50,96,43,90,42,"psychic",NA,32.4,1,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/96.png","url(http://cdn.bulbagarden.net/upload/8/8e/096MS.png)"
"['Insomnia', 'Forewarn', 'Inner Focus']",2,2,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,1,1,73,5120,70,483,"75","Hypnosis Pokémon",70,1000000,1.6,85,"Sleeperスリーパー","Hypno",50,97,73,115,67,"psychic",NA,75.6,1,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/97.png","url(http://cdn.bulbagarden.net/upload/9/98/097MS.png)"
"['Hyper Cutter', 'Shell Armor', 'Sheer Force']",1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,105,5120,70,325,"225","River Crab Pokémon",90,1000000,0.4,30,"Crabクラブ","Krabby",50,98,25,25,50,"water",NA,6.5,1,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/98.png","url(http://cdn.bulbagarden.net/upload/4/40/098MS.png)"
"['Hyper Cutter', 'Shell Armor', 'Sheer Force']",1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,130,5120,70,475,"60","Pincer Pokémon",115,1000000,1.3,55,"Kinglerキングラー","Kingler",50,99,50,50,75,"water",NA,60,1,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/99.png","url(http://cdn.bulbagarden.net/upload/5/5c/099MS.png)"
"['Soundproof', 'Static', 'Aftermath']",1,1,1,0.5,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,30,5120,70,330,"190","Ball Pokémon",50,1000000,0.5,40,"Biriridamaビリリダマ","Voltorb",NA,100,55,55,100,"electric",NA,10.4,1,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/100.png","url(http://cdn.bulbagarden.net/upload/c/c1/100MS.png)"
"['Soundproof', 'Static', 'Aftermath']",1,1,1,0.5,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,50,5120,70,490,"60","Ball Pokémon",70,1000000,1.2,60,"Marumineマルマイン","Electrode",NA,101,80,80,150,"electric",NA,66.6,1,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/101.png","url(http://cdn.bulbagarden.net/upload/6/69/101MS.png)"
"['Chlorophyll', 'Harvest']",4,2,1,0.5,1,0.5,2,2,2,0.5,0.5,2,1,2,0.5,1,1,0.5,40,5120,70,325,"90","Egg Pokémon",80,1250000,0.4,60,"Tamatamaタマタマ","Exeggcute",50,102,60,45,40,"grass","psychic",2.5,1,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/102.png","url(http://cdn.bulbagarden.net/upload/a/a6/102MS.png)"
"['Chlorophyll', 'Harvest', 'Frisk', 'Harvest']",4,2,1,0.5,1,0.5,2,2,2,0.5,0.5,2,1,2,0.5,1,1,0.5,105,5120,70,530,"45","Coconut Pokémon",85,1250000,NA,95,"Nassyナッシー","Exeggutor",50,103,125,75,45,"grass","psychic",NA,1,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/103.png","url(http://cdn.bulbagarden.net/upload/d/db/103MS.png)"
"['Rock Head', 'Lightningrod', 'Battle Armor']",1,1,1,0,1,1,1,1,1,2,1,2,1,0.5,1,0.5,1,2,50,5120,70,320,"190","Lonely Pokémon",95,1000000,0.4,50,"Karakaraカラカラ","Cubone",50,104,40,50,35,"ground",NA,6.5,1,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/104.png","url(http://cdn.bulbagarden.net/upload/2/2e/104MS.png)"
"['Rock Head', 'Lightningrod', 'Battle Armor', 'Cursed Body', 'Lightningrod', 'Rock Head']",1,1,1,0,1,1,1,1,1,2,1,2,1,0.5,1,0.5,1,2,80,5120,70,425,"75","Bone Keeper Pokémon",110,1000000,NA,60,"Garagaraガラガラ","Marowak",50,105,50,80,45,"ground","fire",NA,1,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/105.png","url(http://cdn.bulbagarden.net/upload/6/6f/105MS.png)"
"['Limber', 'Reckless', 'Unburden']",0.5,0.5,1,1,2,1,1,2,1,1,1,1,1,1,2,0.5,1,1,120,6400,70,455,"45","Kicking Pokémon",53,1000000,1.5,50,"Sawamularサワムラー","Hitmonlee",100,106,35,110,87,"fighting",NA,49.8,1,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/106.png","url(http://cdn.bulbagarden.net/upload/6/60/106MS.png)"
"['Keen Eye', 'Iron Fist', 'Inner Focus']",0.5,0.5,1,1,2,1,1,2,1,1,1,1,1,1,2,0.5,1,1,105,6400,70,455,"45","Punching Pokémon",79,1000000,1.4,50,"Ebiwalarエビワラー","Hitmonchan",100,107,35,110,76,"fighting",NA,50.2,1,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/107.png","url(http://cdn.bulbagarden.net/upload/1/1a/107MS.png)"
"['Own Tempo', 'Oblivious', 'Cloud Nine']",1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,55,5120,70,385,"45","Licking Pokémon",75,1000000,1.2,90,"Beroringaベロリンガ","Lickitung",50,108,60,75,30,"normal",NA,65.5,1,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/108.png","url(http://cdn.bulbagarden.net/upload/2/25/108MS.png)"
"['Levitate']",0.5,1,1,1,0.5,0.5,1,1,1,0.5,2,1,1,0.5,2,1,1,1,65,5120,70,340,"190","Poison Gas Pokémon",95,1000000,0.6,40,"Dogarsドガース","Koffing",50,109,60,45,35,"poison",NA,1,1,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/109.png","url(http://cdn.bulbagarden.net/upload/3/3f/109MS.png)"
"['Levitate']",0.5,1,1,1,0.5,0.5,1,1,1,0.5,2,1,1,0.5,2,1,1,1,90,5120,70,490,"60","Poison Gas Pokémon",120,1000000,1.2,65,"Matadogasマタドガス","Weezing",50,110,85,70,60,"poison",NA,9.5,1,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/110.png","url(http://cdn.bulbagarden.net/upload/2/22/110MS.png)"
"['Lightningrod', 'Rock Head', 'Reckless']",1,1,1,0,1,2,0.5,0.5,1,4,2,2,0.5,0.25,1,0.5,2,4,85,5120,70,345,"120","Spikes Pokémon",95,1250000,1,80,"Sihornサイホーン","Rhyhorn",50,111,30,30,25,"ground","rock",115,1,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/111.png","url(http://cdn.bulbagarden.net/upload/6/67/111MS.png)"
"['Lightningrod', 'Rock Head', 'Reckless']",1,1,1,0,1,2,0.5,0.5,1,4,2,2,0.5,0.25,1,0.5,2,4,130,5120,70,485,"60","Drill Pokémon",120,1250000,1.9,105,"Sidonサイドン","Rhydon",50,112,45,45,40,"ground","rock",120,1,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/112.png","url(http://cdn.bulbagarden.net/upload/c/ce/112MS.png)"
"['Natural Cure', 'Serene Grace', 'Healer']",1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,5,10240,140,450,"30","Egg Pokémon",5,800000,1.1,250,"Luckyラッキー","Chansey",0,113,35,105,50,"normal",NA,34.6,1,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/113.png","url(http://cdn.bulbagarden.net/upload/e/ea/113MS.png)"
"['Chlorophyll', 'Leaf Guard', 'Regenerator']",2,1,1,0.5,1,1,2,2,1,0.5,0.5,2,1,2,1,1,1,0.5,55,5120,70,435,"45","Vine Pokémon",115,1000000,1,65,"Monjaraモンジャラ","Tangela",50,114,100,40,60,"grass",NA,35,1,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/114.png","url(http://cdn.bulbagarden.net/upload/4/45/114MS.png)"
"['Early Bird', 'Scrappy', 'Inner Focus']",1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,125,5120,70,590,"45","Parent Pokémon",100,1000000,2.2,105,"Garuraガルーラ","Kangaskhan",0,115,60,100,100,"normal",NA,80,1,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/115.png","url(http://cdn.bulbagarden.net/upload/6/68/115MS.png)"
"['Swift Swim', 'Sniper', 'Damp']",1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,40,5120,70,295,"225","Dragon Pokémon",70,1000000,0.4,30,"Tattuタッツー","Horsea",50,116,70,25,60,"water",NA,8,1,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/116.png","url(http://cdn.bulbagarden.net/upload/2/23/116MS.png)"
"['Poison Point', 'Sniper', 'Damp']",1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,65,5120,70,440,"75","Dragon Pokémon",95,1000000,1.2,55,"Seadraシードラ","Seadra",50,117,95,45,85,"water",NA,25,1,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/117.png","url(http://cdn.bulbagarden.net/upload/8/81/117MS.png)"
"['Swift Swim', 'Water Veil', 'Lightningrod']",1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,67,5120,70,320,"225","Goldfish Pokémon",60,1000000,0.6,45,"Tosakintoトサキント","Goldeen",50,118,35,50,63,"water",NA,15,1,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/118.png","url(http://cdn.bulbagarden.net/upload/9/9b/118MS.png)"
"['Swift Swim', 'Water Veil', 'Lightningrod']",1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,92,5120,70,450,"60","Goldfish Pokémon",65,1000000,1.3,80,"Azumaoアズマオウ","Seaking",50,119,65,80,68,"water",NA,39,1,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/119.png","url(http://cdn.bulbagarden.net/upload/8/88/119MS.png)"
"['Illuminate', 'Natural Cure', 'Analytic']",1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,45,5120,70,340,"225","Starshape Pokémon",55,1250000,0.8,30,"Hitodemanヒトデマン","Staryu",NA,120,70,55,85,"water",NA,34.5,1,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/120.png","url(http://cdn.bulbagarden.net/upload/6/60/120MS.png)"
